Order ID,Order Date,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-0000336,2021-02-15,South,Office Supplies,Binders,3,0.0,78.9,16.23
ORD-0000337,2021-02-16,Central,Technology,Accessories,5,0.1,1992.34,434.93
ORD-0000338,2021-02-16,West,Office Supplies,Binders,4,0.1,114.02,31.21
ORD-0000339,2021-02-16,East,Technology,Phones,7,0.1,2115.01,608.81
ORD-0000340,2021-02-16,Central,Technology,Accessories,4,0.1,1756.76,303.79
ORD-0000341,2021-02-16,East,Technology,Phones,7,0.0,2540.77,283.28
ORD-0000342,2021-02-16,Central,Office Supplies,Binders,2,0.0,70.9,15.85
ORD-0000343,2021-02-16,East,Technology,Copiers,4,0.0,1785.77,596.84
ORD-0000344,2021-02-17,West,Office Supplies,Paper,7,0.0,182.83,46.42
ORD-0000345,2021-02-17,East,Office Supplies,Paper,6,0.2,324.85,56.72
ORD-0000346,2021-02-17,South,Office Supplies,Binders,3,0.0,55.27,19.03
ORD-0000347,2021-02-17,Central,Technology,Copiers,4,0.0,768.6,79.03
ORD-0000348,2021-02-17,East,Furniture,Tables,4,0.15,1115.54,305.67
ORD-0000349,2021-02-17,South,Technology,Phones,2,0.2,625.24,132.8
ORD-0000350,2021-02-17,East,Office Supplies,Storage,1,0.0,38.52,10.84
ORD-0000351,2021-02-17,West,Furniture,Tables,4,0.0,1154.62,73.68
ORD-0000352,2021-02-17,South,Furniture,Bookcases,3,0.0,711.1,41.78
ORD-0000353,2021-02-18,Central,Office Supplies,Art,4,0.0,148.66,19.72
ORD-0000354,2021-02-18,Central,Technology,Phones,4,0.0,1328.13,328.03
ORD-0000355,2021-02-18,East,Furniture,Chairs,4,0.0,1003.57,119.03
ORD-0000356,2021-02-18,South,Furniture,Furnishings,5,0.1,951.89,192.32
ORD-0000357,2021-02-18,West,Office Supplies,Storage,4,0.3,111.82,25.14
ORD-0000358,2021-02-18,South,Office Supplies,Paper,4,0.1,173.53,31.12
ORD-0000359,2021-02-18,East,Office Supplies,Binders,3,0.0,93.71,6.63
ORD-0000360,2021-02-19,East,Furniture,Tables,1,0.2,723.57,91.84
ORD-0000361,2021-02-19,Central,Furniture,Bookcases,6,0.2,1489.47,320.3
ORD-0000362,2021-02-19,South,Furniture,Bookcases,4,0.15,944.97,223.07
ORD-0000363,2021-02-19,Central,Technology,Phones,1,0.0,251.68,88.06
ORD-0000364,2021-02-19,West,Furniture,Tables,5,0.0,961.4,157.87
ORD-0000365,2021-02-19,West,Technology,Copiers,3,0.0,991.98,193.0
ORD-0000366,2021-02-19,West,Technology,Machines,1,0.15,180.06,12.36
ORD-0000367,2021-02-19,West,Office Supplies,Art,1,0.0,44.47,3.85
ORD-0000368,2021-02-19,East,Technology,Phones,1,0.0,399.64,43.39
ORD-0000369,2021-02-19,West,Office Supplies,Art,5,0.3,194.23,24.55
ORD-0000370,2021-02-19,West,Office Supplies,Paper,7,0.1,292.71,43.55
ORD-0000371,2021-02-19,East,Technology,Copiers,6,0.0,1191.42,311.98
ORD-0000372,2021-02-19,West,Office Supplies,Binders,1,0.2,31.88,2.18
ORD-0000373,2021-02-20,West,Technology,Accessories,7,0.2,2033.2,271.97
ORD-0000374,2021-02-20,East,Office Supplies,Paper,1,0.1,36.25,5.59
ORD-0000375,2021-02-20,East,Technology,Accessories,2,0.0,930.14,103.82
ORD-0000376,2021-02-20,West,Technology,Copiers,6,0.3,1604.43,123.2
ORD-0000377,2021-02-20,West,Technology,Copiers,4,0.0,971.6,51.93
ORD-0000378,2021-02-20,West,Technology,Accessories,6,0.1,1460.57,224.89
ORD-0000379,2021-02-20,Central,Technology,Phones,1,0.0,231.34,47.43
ORD-0000380,2021-02-20,Central,Office Supplies,Art,2,0.0,40.93,9.46
ORD-0000381,2021-02-20,East,Furniture,Tables,4,0.1,863.33,60.32
ORD-0000382,2021-02-20,West,Office Supplies,Paper,3,0.0,97.87,24.74
ORD-0000383,2021-02-20,Central,Office Supplies,Binders,3,0.0,122.21,10.4
ORD-0000384,2021-02-21,Central,Office Supplies,Paper,1,0.0,21.56,1.18
ORD-0000385,2021-02-21,Central,Office Supplies,Art,3,0.0,102.12,27.76
ORD-0000386,2021-02-21,East,Office Supplies,Paper,2,0.0,78.71,6.12
ORD-0000387,2021-02-21,Central,Technology,Copiers,7,0.0,1995.41,696.16
ORD-0000388,2021-02-22,West,Furniture,Bookcases,2,,299.18,45.12
ORD-0000389,2021-02-22,East,Office Supplies,Art,2,0.3,44.13,9.17
ORD-0000390,2021-02-22,South,Office Supplies,Paper,3,0.0,75.3,9.49
ORD-0000391,2021-02-22,South,Office Supplies,Paper,2,0.3,45.92,4.2
ORD-0000392,2021-02-22,West,Technology,Phones,2,0.15,585.66,86.32
ORD-0000393,2021-02-22,South,Office Supplies,Paper,2,0.3,127.06,6.15
ORD-0000394,2021-02-22,South,Office Supplies,Storage,2,0.1,69.07,14.12
ORD-0000395,2021-02-22,West,Office Supplies,Art,4,0.2,116.17,22.91
ORD-0000396,2021-02-22,East,Furniture,Furnishings,5,0.0,968.19,322.18
ORD-0000397,2021-02-23,Central,Furniture,Furnishings,1,0.15,219.2,27.58
ORD-0000398,2021-02-23,West,Office Supplies,Storage,1,0.15,39.98,5.7
ORD-0000399,2021-02-23,West,Office Supplies,Paper,1,0.3,38.65,5.1
ORD-0000400,2021-02-23,West,Furniture,Chairs,5,0.3,1514.69,110.03
ORD-0000401,2021-02-23,Central,Furniture,Bookcases,5,0.2,1554.94,264.23
ORD-0000402,2021-02-23,West,Office Supplies,Art,2,0.0,86.07,13.45
ORD-0000403,2021-02-23,East,Furniture,Chairs,2,0.2,322.8,33.64
ORD-0000404,2021-02-23,West,Technology,Copiers,3,0.3,1103.97,213.41
ORD-0000405,2021-02-23,South,Office Supplies,Art,7,0.15,198.61,52.53
ORD-0000406,2021-02-24,Central,Furniture,Chairs,2,0.3,581.01,114.65
ORD-0000407,2021-02-24,South,Technology,Accessories,1,0.15,353.51,71.67
ORD-0000408,2021-02-24,Central,Office Supplies,Binders,6,0.0,255.35,48.39
ORD-0000409,2021-02-24,South,Furniture,Furnishings,3,0.0,799.93,245.17
ORD-0000410,2021-02-24,South,Office Supplies,Binders,6,0.0,115.04,36.87
ORD-0000411,2021-02-24,East,Furniture,Tables,6,0.1,1818.16,349.65
ORD-0000412,2021-02-25,Central,Office Supplies,Storage,6,0.1,92.04,22.1
ORD-0000413,2021-02-25,Central,Technology,Machines,6,0.1,2232.73,481.46
ORD-0000414,2021-02-25,East,Furniture,Furnishings,1,0.0,178.89,40.27
ORD-0000415,2021-02-25,Central,Technology,Machines,2,,746.98,72.94
ORD-0000416,2021-02-25,South,Technology,Phones,7,0.15,1725.92,361.24
ORD-0000417,2021-02-25,South,Office Supplies,Paper,6,0.2,205.15,27.22
ORD-0000418,2021-02-25,Central,Furniture,Chairs,3,0.2,521.79,134.56
ORD-0000419,2021-02-25,West,Furniture,Chairs,2,0.0,386.53,130.47
ORD-0000420,2021-02-26,Central,Technology,Copiers,7,0.1,3090.8,784.72
ORD-0000421,2021-02-26,Central,Furniture,Furnishings,1,0.0,143.75,42.74
ORD-0000422,2021-02-26,Central,Technology,Copiers,6,0.2,1795.49,454.53
ORD-0000423,2021-02-26,West,Technology,Copiers,5,0.2,1734.02,363.52
ORD-0000424,2021-02-26,South,Technology,Copiers,3,0.0,1035.88,302.48
ORD-0000425,2021-02-26,South,Technology,Machines,7,0.1,2185.49,624.53
ORD-0000426,2021-02-26,South,Office Supplies,Paper,7,0.15,214.14,21.77
ORD-0000427,2021-02-26,East,Technology,Accessories,1,0.15,350.94,92.27
ORD-0000428,2021-02-26,Central,Office Supplies,Binders,5,0.0,222.73,56.31
ORD-0000429,2021-02-26,East,Office Supplies,Art,3,0.1,96.75,18.14
ORD-0000430,2021-02-26,East,Technology,Copiers,2,0.0,793.33,149.42
ORD-0000431,2021-02-26,South,Office Supplies,Art,3,0.3,93.51,21.44
ORD-0000432,2021-02-27,West,Technology,Machines,4,0.1,1618.8,91.35
ORD-0000433,2021-02-27,West,Office Supplies,Paper,6,0.0,218.88,56.88
ORD-0000434,2021-02-27,South,Technology,Accessories,6,0.0,1727.66,294.68
ORD-0000435,2021-02-27,East,Office Supplies,Paper,2,0.0,72.64,4.77
ORD-0000436,2021-02-28,Central,Technology,Copiers,6,0.3,2287.33,320.98
ORD-0000437,2021-02-28,South,Office Supplies,Storage,5,0.0,185.84,10.97
ORD-0000438,2021-03-01,South,Technology,Machines,6,0.0,2012.82,351.97
ORD-0000439,2021-03-01,East,Office Supplies,Paper,6,0.0,274.68,93.48
ORD-0000440,2021-03-01,West,Office Supplies,Art,3,0.15,38.39,3.91
ORD-0000441,2021-03-01,East,Office Supplies,Binders,4,0.2,124.04,31.7
ORD-0000442,2021-03-01,Central,Furniture,Furnishings,7,0.2,1829.37,285.91
ORD-0000443,2021-03-01,West,Office Supplies,Art,6,0.2,222.41,25.53
ORD-0000444,2021-03-01,East,Furniture,Bookcases,1,0.3,183.56,18.24
ORD-0000445,2021-03-01,South,Furniture,Furnishings,2,0.0,717.36,249.3
ORD-0000446,2021-03-01,Central,Furniture,Bookcases,7,0.15,1609.46,474.48
ORD-0000447,2021-03-02,West,Technology,Accessories,5,0.2,2291.65,446.27
ORD-0000448,2021-03-02,East,Office Supplies,Binders,5,0.2,178.25,12.76
ORD-0000449,2021-03-02,South,Furniture,Bookcases,4,0.15,356.53,67.58
ORD-0000450,2021-03-02,West,Office Supplies,Paper,6,0.0,196.65,31.51
ORD-0000451,2021-03-02,East,Office Supplies,Storage,5,0.0,151.76,19.09
ORD-0000452,2021-03-02,West,Office Supplies,Storage,6,0.15,235.4,62.27
ORD-0000453,2021-03-02,Central,Office Supplies,Binders,1,0.0,33.76,4.67
ORD-0000454,2021-03-02,East,Technology,Machines,6,0.0,1351.74,164.16
ORD-0000455,2021-03-02,South,Office Supplies,Binders,4,0.0,118.76,24.21
ORD-0000456,2021-03-02,Central,Technology,Accessories,5,0.0,1783.07,180.47
ORD-0000457,2021-03-02,East,Furniture,Bookcases,1,0.0,400.63,113.0
ORD-0000458,2021-03-03,South,Furniture,Bookcases,6,0.0,1583.06,459.77
ORD-0000459,2021-03-03,West,Technology,Machines,7,0.15,1830.66,467.63
ORD-0000460,2021-03-03,South,Office Supplies,Paper,5,0.0,208.16,43.18
ORD-0000461,2021-03-03,Central,Furniture,Bookcases,1,0.3,172.94,15.7
ORD-0000462,2021-03-03,Central,Office Supplies,Paper,4,0.3,104.89,16.88
ORD-0000463,2021-03-03,West,Office Supplies,Binders,3,0.0,90.3,23.65
ORD-0000464,2021-03-03,Central,Technology,Accessories,4,0.0,632.81,192.92
ORD-0000465,2021-03-03,East,Technology,Phones,7,0.3,1462.5,101.18
ORD-0000466,2021-03-03,Central,Furniture,Tables,5,0.0,1182.1,126.27
ORD-0000467,2021-03-03,East,Furniture,Chairs,2,0.15,335.8,24.1
ORD-0000468,2021-03-03,South,Technology,Machines,4,0.1,1553.22,242.34
ORD-0000469,2021-03-04,West,Technology,Accessories,5,0.3,1691.73,396.67
ORD-0000470,2021-03-04,East,Technology,Phones,5,0.0,2285.07,489.02
ORD-0000471,2021-03-04,South,Office Supplies,Storage,7,0.2,278.29,46.07
ORD-0000472,2021-03-04,Central,Office Supplies,Paper,1,0.3,36.75,3.25
ORD-0000473,2021-03-04,Central,Furniture,Chairs,7,0.15,1429.95,85.29
ORD-0000474,2021-03-04,Central,Technology,Copiers,3,0.1,900.39,94.75
ORD-0000475,2021-03-04,South,Technology,Copiers,7,0.2,1362.3,139.39
ORD-0000476,2021-03-04,South,Office Supplies,Storage,2,0.1,76.62,4.01
ORD-0000477,2021-03-04,West,Furniture,Chairs,7,0.0,1279.03,379.96
ORD-0000478,2021-03-05,West,Office Supplies,Paper,3,0.3,110.81,7.13
ORD-0000479,2021-03-05,West,Technology,Phones,1,0.0,840.95,214.58
ORD-0000480,2021-03-05,West,Furniture,Chairs,2,0.2,417.55,82.26
ORD-0000481,2021-03-05,Central,Office Supplies,Binders,6,0.3,186.9,30.59
ORD-0000482,2021-03-05,South,Office Supplies,Binders,3,0.1,119.43,27.35
ORD-0000483,2021-03-05,South,Furniture,Furnishings,5,0.0,1535.15,240.2
ORD-0000484,2021-03-05,West,Office Supplies,Paper,5,0.3,168.82,16.12
ORD-0000485,2021-03-06,East,Office Supplies,Paper,7,0.3,227.56,53.75
ORD-0000486,2021-03-06,East,Technology,Copiers,4,0.0,1077.92,156.27
ORD-0000487,2021-03-06,East,Furniture,Tables,2,0.3,354.22,74.36
ORD-0000488,2021-03-07,West,Office Supplies,Storage,7,0.0,115.4,30.45
ORD-0000489,2021-03-07,Central,Office Supplies,Binders,1,0.0,38.95,13.01
ORD-0000490,2021-03-07,West,Technology,Machines,5,0.0,1453.79,507.79
ORD-0000491,2021-03-07,East,Office Supplies,Paper,1,0.15,26.57,2.64
ORD-0000492,2021-03-07,West,Office Supplies,Paper,1,0.15,29.54,5.51
ORD-0000493,2021-03-07,West,Technology,Accessories,1,0.0,234.07,58.17
ORD-0000494,2021-03-07,Central,Furniture,Bookcases,3,0.15,990.5,281.6
ORD-0000495,2021-03-07,West,Office Supplies,Paper,2,0.0,67.56,11.89
ORD-0000496,2021-03-07,East,Technology,Machines,2,0.0,758.34,217.05
ORD-0000497,2021-03-08,South,Office Supplies,Paper,7,0.0,238.93,27.84
ORD-0000498,2021-03-08,West,Office Supplies,Art,5,0.1,148.63,24.75
ORD-0000499,2021-03-08,West,Technology,Accessories,7,0.1,2619.32,654.71
ORD-0000500,2021-03-08,Central,Office Supplies,Storage,6,0.15,169.31,31.89
ORD-0000501,2021-03-08,South,Technology,Copiers,5,0.2,1416.36,99.34
ORD-0000502,2021-03-08,East,Technology,Accessories,5,0.0,1322.16,142.83
ORD-0000503,2021-03-08,Central,Office Supplies,Paper,4,0.0,129.06,31.55
ORD-0000504,2021-03-08,South,Technology,Copiers,1,0.0,368.8,62.36
ORD-0000505,2021-03-09,South,Technology,Accessories,7,0.0,2740.05,946.83
ORD-0000506,2021-03-09,Central,Office Supplies,Paper,2,0.0,102.02,20.43
ORD-0000507,2021-03-09,Central,Furniture,Bookcases,3,0.3,626.57,24.06
ORD-0000508,2021-03-09,South,Furniture,Chairs,3,0.0,676.42,166.15
ORD-0000509,2021-03-09,Central,Technology,Accessories,4,0.0,1135.01,378.16
ORD-0000510,2021-03-09,Central,Furniture,Tables,6,0.1,1835.52,463.5
ORD-0000511,2021-03-09,East,Office Supplies,Art,1,0.15,46.99,9.79
ORD-0000512,2021-03-10,West,Furniture,Tables,1,0.0,293.45,37.44
ORD-0000513,2021-03-10,East,Office Supplies,Binders,3,0.3,71.39,14.57
ORD-0000514,2021-03-10,West,Technology,Phones,4,0.3,1340.63,187.77
ORD-0000515,2021-03-10,East,Furniture,Tables,6,0.2,1641.12,347.15
ORD-0000516,2021-03-10,East,Office Supplies,Art,5,0.0,188.62,26.85
ORD-0000517,2021-03-10,South,Office Supplies,Paper,3,0.15,127.1,26.85
ORD-0000518,2021-03-11,East,Furniture,Chairs,6,0.0,1196.52,174.07
ORD-0000519,2021-03-11,South,Office Supplies,Art,3,0.1,321.96,36.61
ORD-0000520,2021-03-11,East,Office Supplies,Art,5,0.0,160.68,51.36
ORD-0000521,2021-03-11,West,Technology,Machines,6,0.1,1660.68,118.06
ORD-0000522,2021-03-11,East,Technology,Copiers,3,0.0,637.0,44.43
ORD-0000523,2021-03-11,South,Office Supplies,Storage,2,0.1,35.22,8.07
ORD-0000524,2021-03-11,West,Furniture,Bookcases,4,0.0,935.63,80.34
ORD-0000525,2021-03-12,East,Furniture,Furnishings,2,0.15,274.18,49.5
ORD-0000526,2021-03-12,East,Furniture,Bookcases,3,0.3,786.66,38.55
ORD-0000527,2021-03-12,East,Office Supplies,Storage,6,0.1,117.79,15.09
ORD-0000528,2021-03-12,Central,Technology,Copiers,3,0.3,1002.88,111.93
ORD-0000529,2021-03-12,Central,Office Supplies,Binders,4,0.15,157.6,27.99
ORD-0000530,2021-03-12,Central,Technology,Phones,1,0.2,463.71,55.42
ORD-0000531,2021-03-12,Central,Office Supplies,Binders,7,0.3,106.8,21.46
ORD-0000532,2021-03-12,West,Office Supplies,Binders,2,0.15,49.38,6.37
ORD-0000533,2021-03-12,West,Furniture,Tables,4,0.0,711.67,124.15
ORD-0000534,2021-03-12,West,Office Supplies,Art,6,0.2,121.41,18.13
ORD-0000535,2021-03-12,West,Technology,Phones,2,0.15,556.81,39.45
ORD-0000536,2021-03-13,Central,Office Supplies,Art,1,0.0,30.69,9.56
ORD-0000537,2021-03-13,West,Office Supplies,Storage,4,0.2,111.43,8.43
ORD-0000538,2021-03-13,East,Technology,Machines,7,0.3,2283.76,365.61
ORD-0000539,2021-03-13,East,Technology,Accessories,7,0.0,1437.55,343.62
ORD-0000540,2021-03-14,East,Office Supplies,Binders,2,0.15,70.21,3.17
ORD-0000541,2021-03-14,South,Furniture,Furnishings,6,0.1,920.19,243.74
ORD-0000542,2021-03-14,East,Furniture,Bookcases,2,0.15,644.12,46.5
ORD-0000543,2021-03-14,East,Furniture,Tables,4,0.3,1091.06,226.18
ORD-0000544,2021-03-14,South,Office Supplies,Binders,2,0.2,73.96,6.83
ORD-0000545,2021-03-14,South,Office Supplies,Storage,1,0.0,34.03,8.09
ORD-0000546,2021-03-14,West,Furniture,Furnishings,5,0.0,1287.89,173.88
ORD-0000547,2021-03-14,South,Office Supplies,Paper,7,0.0,271.41,17.74
ORD-0000548,2021-03-15,East,Office Supplies,Binders,3,0.1,88.32,10.13
ORD-0000549,2021-03-15,East,Technology,Machines,6,0.2,648.43,96.63
ORD-0000550,2021-03-15,West,Technology,Phones,1,0.2,428.12,70.41
ORD-0000551,2021-03-15,East,Office Supplies,Storage,6,0.15,226.76,14.91
ORD-0000552,2021-03-15,East,Office Supplies,Storage,1,0.0,36.15,10.11
ORD-0000553,2021-03-15,West,Office Supplies,Art,1,0.15,39.63,4.08
ORD-0000554,2021-03-15,East,Furniture,Bookcases,2,0.3,507.12,29.72
ORD-0000555,2021-03-16,East,Technology,Copiers,4,0.1,1033.13,288.18
ORD-0000556,2021-03-16,East,Office Supplies,Paper,7,0.2,330.56,45.17
ORD-0000557,2021-03-16,West,Technology,Copiers,4,0.1,970.99,235.12
ORD-0000558,2021-03-16,West,Office Supplies,Binders,1,0.2,49.26,6.17
ORD-0000559,2021-03-16,Central,Office Supplies,Storage,6,0.15,200.66,32.67
ORD-0000560,2021-03-16,West,Office Supplies,Paper,3,0.0,118.65,18.56
ORD-0000561,2021-03-16,Central,Office Supplies,Paper,3,0.0,121.14,24.71
ORD-0000562,2021-03-16,East,Office Supplies,Art,5,0.1,252.82,52.29
ORD-0000563,2021-03-16,West,Office Supplies,Paper,1,0.15,18.9,2.34
ORD-0000564,2021-03-16,East,Furniture,Chairs,3,0.0,743.95,176.84
ORD-0000565,2021-03-16,West,Office Supplies,Binders,3,0.1,104.0,8.1
ORD-0000566,2021-03-16,Central,Office Supplies,Binders,3,0.0,106.31,29.23
ORD-0000567,2021-03-16,South,Office Supplies,Storage,1,0.0,27.72,5.01
ORD-0000568,2021-03-16,Central,Office Supplies,Paper,1,0.3,29.42,5.5
ORD-0000569,2021-03-17,East,Office Supplies,Storage,3,0.3,151.5,26.4
ORD-0000570,2021-03-17,Central,Technology,Accessories,5,0.3,1796.48,113.03
ORD-0000571,2021-03-17,Central,Office Supplies,Art,1,0.1,31.56,7.88
ORD-0000572,2021-03-17,Central,Office Supplies,Art,4,0.3,92.3,4.85
ORD-0000573,2021-03-17,West,Office Supplies,Binders,7,0.3,234.48,14.64
ORD-0000574,2021-03-17,Central,Technology,Machines,4,0.2,1224.97,156.88
ORD-0000575,2021-03-17,East,Furniture,Furnishings,5,0.3,1093.32,249.84
ORD-0000576,2021-03-17,South,Technology,Machines,1,0.0,206.56,62.76
ORD-0000577,2021-03-18,East,Office Supplies,Art,3,0.0,95.09,27.15
ORD-0000578,2021-03-18,East,Technology,Accessories,7,0.2,2641.68,315.91
ORD-0000579,2021-03-18,West,Office Supplies,Paper,7,0.2,222.95,9.19
ORD-0000580,2021-03-18,West,Furniture,Tables,7,0.0,1431.47,477.72
ORD-0000581,2021-03-18,West,Technology,Phones,5,0.1,2011.78,430.01
ORD-0000582,2021-03-18,Central,Office Supplies,Storage,3,0.2,127.9,7.82
ORD-0000583,2021-03-19,South,Furniture,Furnishings,4,0.3,944.76,47.14
ORD-0000584,2021-03-19,West,Technology,Machines,7,0.3,1720.24,372.14
ORD-0000585,2021-03-19,East,Technology,Phones,6,0.3,1877.48,206.54
ORD-0000586,2021-03-19,West,Office Supplies,Paper,7,0.3,253.02,15.33
ORD-0000587,2021-03-19,West,Furniture,Bookcases,6,0.2,517.78,72.3
ORD-0000588,2021-03-19,West,Technology,Machines,5,0.0,1041.17,262.44
ORD-0000589,2021-03-19,East,Office Supplies,Storage,2,0.0,73.54,25.65
ORD-0000590,2021-03-19,West,Technology,Copiers,3,0.0,1090.1,191.43
ORD-0000591,2021-03-19,East,Furniture,Furnishings,6,0.2,1679.56,362.59
ORD-0000592,2021-03-19,South,Technology,Machines,1,0.1,374.37,68.64
ORD-0000593,2021-03-19,West,Office Supplies,Art,1,0.2,29.87,1.97
ORD-0000594,2021-03-19,East,Technology,Copiers,1,0.0,346.33,64.3
ORD-0000595,2021-03-19,Central,Office Supplies,Binders,2,0.2,75.45,17.11
ORD-0000596,2021-03-19,West,Technology,Copiers,2,0.2,708.86,70.65
ORD-0000597,2021-03-20,West,Furniture,Bookcases,6,0.0,4906.11,446.98
ORD-0000598,2021-03-20,West,Furniture,Tables,7,0.1,1532.31,241.64
ORD-0000599,2021-03-20,West,Technology,Copiers,6,0.3,923.72,98.15
ORD-0000600,2021-03-20,Central,Technology,Accessories,6,0.3,1878.69,374.73
ORD-0000601,2021-03-20,East,Office Supplies,Storage,1,0.15,39.24,3.39
ORD-0000602,2021-03-20,West,Technology,Copiers,4,0.2,1130.3,48.8
ORD-0000603,2021-03-21,West,Office Supplies,Storage,3,0.1,80.48,20.93
ORD-0000604,2021-03-21,Central,Office Supplies,Paper,7,0.2,282.6,65.1
ORD-0000605,2021-03-21,East,Furniture,Bookcases,2,0.0,415.09,26.12
ORD-0000606,2021-03-21,East,Office Supplies,Binders,5,0.3,138.94,29.05
ORD-0000607,2021-03-21,West,Office Supplies,Art,6,0.15,292.43,23.32
ORD-0000608,2021-03-21,South,Technology,Machines,2,0.0,619.52,202.72
ORD-0000609,2021-03-21,South,Office Supplies,Art,6,,159.07,30.86
ORD-0000610,2021-03-21,East,Office Supplies,Storage,7,0.0,220.65,53.58
ORD-0000611,2021-03-21,Central,Office Supplies,Storage,6,0.0,184.41,35.36
ORD-0000612,2021-03-22,Central,Office Supplies,Binders,6,0.2,238.02,26.54
ORD-0000613,2021-03-22,East,Technology,Accessories,1,0.0,377.66,37.2
ORD-0000614,2021-03-22,South,Furniture,Bookcases,5,0.3,1066.52,100.57
ORD-0000615,2021-03-22,East,Technology,Accessories,4,0.0,1201.2,101.47
ORD-0000616,2021-03-22,East,Office Supplies,Art,7,0.0,281.49,40.59
ORD-0000617,2021-03-22,West,Furniture,Bookcases,3,0.2,745.0,201.72
ORD-0000618,2021-03-22,West,Office Supplies,Paper,1,0.0,27.36,3.82
ORD-0000619,2021-03-23,Central,Office Supplies,Binders,2,0.3,67.22,7.39
ORD-0000620,2021-03-23,Central,Furniture,Chairs,6,0.0,1268.57,290.41
ORD-0000621,2021-03-23,West,Furniture,Furnishings,7,0.0,1783.69,317.73
ORD-0000622,2021-03-23,West,Technology,Copiers,1,0.2,242.61,35.72
ORD-0000623,2021-03-23,East,Furniture,Furnishings,2,0.0,496.19,149.72
ORD-0000624,2021-03-23,West,Furniture,Bookcases,6,0.1,1461.59,342.35
ORD-0000625,2021-03-23,South,Office Supplies,Storage,2,0.1,70.46,5.44
ORD-0000626,2021-03-23,West,Technology,Accessories,5,0.3,1893.38,287.14
ORD-0000627,2021-03-23,Central,Furniture,Chairs,3,0.3,706.12,88.53
ORD-0000628,2021-03-23,East,Technology,Phones,1,0.15,265.91,30.73
ORD-0000629,2021-03-24,West,Technology,Phones,1,0.3,366.41,59.04
ORD-0000630,2021-03-24,East,Office Supplies,Paper,1,0.15,39.76,2.95
ORD-0000631,2021-03-24,East,Technology,Accessories,5,0.0,2046.5,352.75
ORD-0000632,2021-03-24,East,Furniture,Furnishings,2,0.1,688.51,46.78
ORD-0000633,2021-03-24,West,Office Supplies,Paper,2,0.3,77.76,17.31
ORD-0000634,2021-03-24,West,Office Supplies,Paper,6,0.15,120.64,19.73
ORD-0000635,2021-03-24,West,Technology,Accessories,6,0.0,2708.82,682.15
ORD-0000636,2021-03-24,West,Furniture,Chairs,6,0.0,1635.24,292.29
ORD-0000637,2021-03-24,East,Furniture,Furnishings,4,0.1,821.23,120.77
ORD-0000638,2021-03-24,South,Office Supplies,Storage,2,0.2,59.33,7.82
ORD-0000639,2021-03-25,Central,Technology,Phones,2,0.15,669.76,148.17
ORD-0000640,2021-03-25,East,Office Supplies,Binders,6,0.3,265.68,24.1
ORD-0000641,2021-03-25,East,Furniture,Tables,5,0.0,863.8,132.15
ORD-0000642,2021-03-25,South,Office Supplies,Paper,7,0.0,255.68,69.81
ORD-0000643,2021-03-25,West,Technology,Copiers,2,0.2,573.66,128.46
ORD-0000644,2021-03-25,West,Technology,Phones,3,0.15,1186.56,132.59
ORD-0000645,2021-03-25,West,Technology,Copiers,7,0.3,1699.4,125.16
ORD-0000646,2021-03-25,Central,Office Supplies,Storage,4,0.15,198.75,58.9
ORD-0000647,2021-03-25,West,Office Supplies,Binders,3,0.2,94.58,21.24
ORD-0000648,2021-03-25,West,Office Supplies,Binders,2,0.1,78.2,11.59
ORD-0000649,2021-03-26,South,Furniture,Bookcases,2,0.2,670.81,71.2
ORD-0000650,2021-03-26,West,Technology,Copiers,5,0.0,1579.25,94.34
ORD-0000651,2021-03-26,East,Office Supplies,Binders,3,0.3,85.54,14.54
ORD-0000652,2021-03-26,Central,Technology,Copiers,2,0.0,536.91,129.99
